Movie Name,Username,Review,Rating
Reviews ofAgak Laen2024,Anonymous,"History of Horror Week 38: SE Asian HorrorI don't think I get Indonesian humour. They leaned way too hard on gay jokes, praise allah material, and making fun of a mute character. The humour felt kind of.... juvenile?This was also a solid half hour too long.BUT! Somehow I got really attached to these 4 idiots. They were strangely endearing, and I wound up cheering for them.The scene where they were taking the skeleton for repairs did…",3.5
Reviews ofAgak Laen2024,Anonymous,Ehh 🙏🏻🙏🏻,
Reviews ofAgak Laen2024,Anonymous,"Cerita ringan, annoying ads, fun semua castnya overall worth to watch 🤣",3.5
Reviews ofAgak Laen2024,Anonymous,"Jadi, ‘Agak Laen’ ini bukan cuma karya terbaik Muhadkly Acho sejauh ini, tapi juga film yang agak beda dari biasanya.Ini bukan film komedi lokal yang cuma berisi kumpulan sketsa lucu tanpa alur cerita yang jelas, dan bukan juga drama (atau horor) yang cuma ditambahin guyonan dari para komika. ‘Agak Laen’ memang lain dari yang lain. Naskahnya berhasil menggabungkan dan mengembangkan konflik serta karakter dengan sangat dinamis, tanpa pernah lupa untuk tetap lucu. Walaupun ada bagian akhir yang agak melempem…",4
Reviews ofAgak Laen2024,Anonymous,banyak iklan,3
Reviews ofAgak Laen2024,Anonymous,"lucu sii, tapi endingnya kurang aja. gua percaya harusnya bisa lebih baik lagi.",3.5
Reviews ofAgak Laen2024,Anonymous,"lucu banget wkwkwk,film nya ada nyampur nyampur drama+komedi+ada tegang nya dikit dikit dan film nya berhasil nyampur itu semua, untuk film komedi ini bagus banget",2
Reviews ofAgak Laen2024,Anonymous,PLAZA SEMANGGI CINEPOLIS,4.5
Reviews ofAgak Laen2024,Anonymous,my expectations are too high.... real. penasaran karena kayaknya rame banget tapi kayak yah..... yaudah.... banyak yang kurang. bintangnya untuk bloopers scene di akhir karena itu lucu.,1
Reviews ofAgak Laen2024,Anonymous,"nonton sama temen juga pas baru keluar film nya, seruu",3.5
Reviews ofAgak Laen2024,Anonymous,Fun movie.,3.5
Reviews ofAgak Laen2024,Anonymous,"Cerita film ini unik banget! Dengan tema yang agak beda dari biasanya, Agak Laen berhasil menyuguhkan plot yang seru dan penuh warna. Nggak cuma menghibur, tapi juga ada banyak momen yang bikin lo mikir dan senyum-senyum sendiri. Dialognya cerdas dan kadang bikin lo ngakak, tapi juga ada momen yang bikin lo baper.Sutradaranya, Muhadkly Acho, bener-bener ngerti gimana caranya ngebikin film ini jadi asik. Gaya penyutradaraannya bikin alur cerita ngalir dengan mulus dan semua elemen film terasa pas. Visual dan…",4
Reviews ofAgak Laen2024,Anonymous,Hit and miss the jokes,3.5
Reviews ofAgak Laen2024,Anonymous,bestt!!!!,4
Reviews ofAgak Laen2024,Anonymous,Ngaceng (ngakak kenceng) banget waktu scene pocong digantung aowkaokwk,3
Reviews ofAgak Laen2024,Anonymous,"I don't believe this film will be overly humorous, yet it compellingly portrays the poignant story of how the characters' circumstances compel them to do whatever it takes to earn money and make their parents happy. It beautifully illustrates how they form friendships, support one another, and tackle their problems together, truly embodying the essence of true friendship. The final scene is profoundly sad and heart-wrenching. Overall, this film is excellent, and I deeply appreciate the team behind its success.",5
Reviews ofAgak Laen2024,Anonymous,"Mmmmmm apa yah… yaaa in terms of the LUCU part emg LUCU (kadang2 banget) (for me) but the ableism was too much, but also whats an indo comedy without these jokes +gay/trans jokesReminded me of how much of a child i still am for laughing at the penis POV scene. + points for creativity cuz ive never seen that before😶",3
Reviews ofAgak Laen2024,Anonymous,wkwkwk karena aku receh jadi ya dapet sih jokes2nya,3.5
Reviews ofAgak Laen2024,Anonymous,Oki Rengga. itu aja sih kalo dari gue.,4
Reviews ofAgak Laen2024,Anonymous,"Indonesian movies are good and especially this one. I liked the plot very much.Overall, it was hilarious ride for me and good chemistry between all four main characters. Come on indonesia, we can do better.",3
Reviews ofAgak Laen2024,Anonymous,A decent comedy entertainer...,3.5
Reviews ofAgak Laen2024,Anonymous,"Ga seseru yg dibilang org org ternyata wkwk, overrated tapi lucu sih",3
Reviews ofAgak Laen2024,Anonymous,terinspirasi buat kencingin kuburan,5
Reviews ofAgak Laen2024,Anonymous,this is why you should never cheat,3.5
Reviews ofAgak Laen2024,Anonymous,I TRULY LOVE THE SCRIPT,4.5
Reviews ofAgak Laen2024,Anonymous,Ngeri-Ngeri Sedap did so much better but the jokes deserve a chef's kiss.,2.5
Reviews ofAgak Laen2024,Anonymous,Lucu sih tapi gak yang sampe selucu itu banget juga.,4
Reviews ofAgak Laen2024,Anonymous,"Was putting an high expectation on this. Lucu, seru, and entertaining.",3.5
Reviews ofAgak Laen2024,Anonymous,"Kalau kalian mengikuti jokes² anak² komunitas Standupindo mungkin akan lebih enjoy karena film ini beberapa kali menyinggung becandaan yg sering dipakai antara anak komunitas standupindo di media.Dari komedi perlahan menjadi semakin suram dan tegang tetapi masih dibaluti dengan candaan, somehow jokes favortiku adalah ketika mereka mau bawa mayat yg sudah di-baui dengan aroma kopi lalu ditanya kenapa ada bau kopi, ""meninggalnya karena asam lambung"" wkwk.Respek untuk semua cast karena aktingnya bagus, terutama Oki Rengga yg mana ini film…",3.5
Reviews ofAgak Laen2024,Anonymous,WHAAAATTT BAGUS BGT WOY EMG YA FILM NYA ERNEST GAADA YG GAGAL,5
Reviews ofAgak Laen2024,Anonymous,"Ukuran kelucuan lumayan. Tapi knapa musti ada drama2 mewek, menurut ku drama nya gak dapet.",3
Reviews ofAgak Laen2024,Anonymous,bro i just wanna laugh there's no need to make me cry like that,4.5
Reviews ofAgak Laen2024,Anonymous,Fun-Filled Time Pass Padam.,3
Reviews ofAgak Laen2024,Anonymous,Beneran agak laen emang!!,2
Reviews ofAgak Laen2024,Anonymous,Film lucu. Meski di awal agak boring dengan jokes yang sedikit kurang masuk di aku. Tapi pas sampai pertengahan akhirnya jokesnya masuk juga. Para stand up comedian emang ga usah diraguin kalo disuruh bikin film komedi.,4
Reviews ofAgak Laen2024,Anonymous,"for me, this is the best Indonesia comedy film",4
Reviews ofAgak Laen2024,Anonymous,"Laughed hard, Cried hard!This movie is a rollercoaster that I didn't wanna get off. So happy to see Indonesian movies shine like this. The premise is comically genius and phenomenal work by all the whole cast",4
Reviews ofAgak Laen2024,Anonymous,film agak laen memberikan sensasi baru dalam menonton film horror di Indonesia dengan dibumbui komedi yang asik dan tidak memaksakan. Good work.,4.5
Reviews ofAgak Laen2024,Anonymous,watching this with parents was not the best idea💀,3.5
Reviews ofAgak Laen2024,Anonymous,Masterpiece? I don't think so. But it's centainly worth the hype.,3.5
Reviews ofAgak Laen2024,Anonymous,SERU BGT WOI???,5
Reviews ofAgak Laen2024,Anonymous,"what's so funny about this? gak masuk jokes-nya, sumpah. gue bingung scenes yang harusnya lucu tuh yang mana aja, sih? kok sepanjang nonton gak ada yang lucu? also, where was the climax? what a disappointment cause i put my expectations way too HIGH.",2
Reviews ofAgak Laen2024,Anonymous,sangat mengocok perut,4
Reviews ofAgak Laen2024,Anonymous,Agak laen kau,3.5
Reviews ofAgak Laen2024,Anonymous,Bagus sih tp ableist,3.5
Reviews ofAgak Laen2024,Anonymous,"i thought it was""that good"". ya lumayan si....tapi i expected too much since many people talking about this movie a lot. YA ANYWAYS...this is enjoyable...so...yep",2.5
Reviews ofAgak Laen2024,Anonymous,😂👍,4
Reviews ofAgak Laen2024,Anonymous,"jokes nya bener-bener ga konsisten dah. slapstick humor seperti bisu pun jadi salah satu yang prominent di filmnya. mungkin jadi ""agak kureng"" karena gua cuma nonton di netflix dan engga ngerasain atmosfer penonton di bioskop nya.",1.5
Reviews ofAgak Laen2024,Anonymous,"Agak Laen sih pengen banget jadi film yang keren dan beda dari yang lain, tapi sayangnya hasilnya kurang memuaskan. Ceritanya terasa dipaksakan dan kurang greget, bikin penonton agak bingung dan kurang tertarik.Meski ada beberapa momen lucu, humor di film ini seringkali terasa dipaksakan dan nggak lucu. Plus, aktingnya juga kurang mengesankan. Penuh harapan sih, tapi sayangnya nggak berhasil menyentuh hati seperti yang diharapkan.",3
Reviews ofAgak Laen2024,Anonymous,"awal rada boring, tapi jokesnya masuk",4.5
Reviews ofAgak Laen2024,Anonymous,"lucuu tapi kurang suka dengan bad lucky, buat bad decision sampai ngebunuh orang :(",3
Reviews ofAgak Laen2024,Anonymous,film comedy ter-top. setiap ada rumah hantu di pasar malam jadi parno sendiri,4
Reviews ofAgak Laen2024,Anonymous,ok tp di ott cpt bgt kocak,3
Reviews ofAgak Laen2024,Anonymous,"🎬 Agak Laen (2024)Language: Indonesian 🇮🇩Director: Muhadkly AchoDuration: 1h 59mIMDb: 7.7⭐️Malayalam Subtitle ✅️ഒരു കാർണിവലിനുള്ളിൽ പ്രേതഭവനം എന്ന പേരിൽ ഗോസ്റ്റ് ഷോ നടത്തി കഷ്ടിച്ച് ജീവിച്ചു പോകുന്ന മൂന്ന് സുഹൃത്തുക്കൾ. പേര് പ്രേതഭവനം എന്നാണെങ്കിലും ഇവരുടെ മേക്കപ്പും സെറ്റപ്പുമൊക്കെ കണ്ട് ആളുകൾ കളിയാക്കലാണ് സ്‌ഥിരം. ഒട്ടും പേടിവരുത്താത്ത പ്രേതഭവനത്തിലേക്ക് കാഴ്ച്ചക്കാർ എത്താതായി. ദാരിദ്ര്യം കൊണ്ട് വീർപ്പുമുട്ടുന്ന ഇവരുടെ ഇടയിലേക്ക് ആനമണ്ടൻ കൂടിയായ പഴയൊരു സുഹൃത്ത് കൂടി കടന്നു വരുന്നതോടെ, അല്ലറ ചില്ലറ അറ്റകുറ്റപ്പണികൾ നടത്തി പ്രേതഭവനം ഒന്ന് നവീകരിക്കുന്നു. തുടർന്ന് നടക്കുന്ന അപ്രതീക്ഷിത സംഭവങ്ങൾ വളരെ രസകരമായി പറഞ്ഞുപോകുന്ന ഒരു ഇൻഡോനേഷ്യൻ കോമഡി ഹൊറർ ചിത്രമാണ് Agak Laen.വളരെ രസകരമായ കഥാപരിസരമായതുകൊണ്ട് തന്നെ തുടക്കം മുതൽ ഒടുക്കം വരെ ഒരു ഫൺ മൂഡിൽ ഇരുന്ന് ആസ്വദിക്കാൻ സാധിക്കും 😁👌🏼 ക്ലൈമാക്സ്‌ 👌🏼❤️🌕🌕🌕🌗#Comedy #Horror #Crime#LeoDeppMovieSuggestions",3.5
Reviews ofAgak Laen2024,Anonymous,The best comedy horror film of the year💯🔥,5
Reviews ofAgak Laen2024,Anonymous,Memang agak laen ku tengok kau yaaaa,4
Reviews ofAgak Laen2024,Anonymous,"3x lo woy, cuma imajinari yg bisa buat aku nonton film-film mereka lebih dri sekali.oke kali ini mau review panjang. aku adalah casual watcher podcast Agak Laen, been a fan since ngeri-ngeri sedap walaupun bukan pasukan bermarga. pas awal tau film ini beneran mau didevelop, agak skeptis, tapi karena yg nge-ph in adalah Imajinari, lets put some trust. trailer dan teaser pun masih blm bikin aku tertarik ke film ini.sampe akhirnya review positif bertebaran, gak kuat kali kan aku, akhirnya di hari ke-3 penayangan, nonton lah aku.",4
Reviews ofAgak Laen2024,Anonymous,"Nonton film ini di saat lagi kalut dan stress, berharap gue bisa ngakak lepas selama nonton dan lupain segala pikiran ruwet yang terjadi di kehidupan gue. Ternyata, selama nonton gue malah ketrigger sama beberapa scene karena lagi relate sama kehidupan personal gue. Beberapa scene itu bikin hati gue perih banget, seakan-akan ""kok gak ada yang ngasih gue trigger warning soal ini sebelum nonton, sih? Tau gitu gue gak nonton film ini.",2.5
Reviews ofAgak Laen2024,Anonymous,solid. keren sih senggol senggolan obrolannya wkwkwk,4
Reviews ofAgak Laen2024,Anonymous,...iya tau...udh telat bgt baru nonton skrg...tapi ini film indo LUCU BGT KACAUUU josss setan batak,4
Reviews ofAgak Laen2024,Anonymous,Pretty well produced,3.5
Reviews ofAgak Laen2024,Anonymous,"idk.. not that ""RAME BANGET"" tapi ya iya lucu, menarik",3
Reviews ofAgak Laen2024,Anonymous,boleh lah,3
Reviews ofAgak Laen2024,Anonymous,I enjoy this movie ok this is good,5
Reviews ofAgak Laen2024,Anonymous,Lucu juga,3.5
Reviews ofAgak Laen2024,Anonymous,seru,4
Reviews ofAgak Laen2024,Anonymous,Indonesian 🇮🇩#horror #comedy1hrs.58mins🌞-day,3
Reviews ofAgak Laen2024,Anonymous,"seru, lucu, easy to watch. enak buat nonton ramean. tapi jokesnya agak meh😕 sorry bud",3.5
Reviews ofAgak Laen2024,Anonymous,EMG AGAK LAEN NI FILM AWKWK,4
Reviews ofAgak Laen2024,Anonymous,ngakak cik,3.5
Reviews ofAgak Laen2024,Anonymous,semakin ditonton semakin agak laen,3.5
Reviews ofAgak Laen2024,Anonymous,👱🏼‍♂️💦🪦,4
Reviews ofAgak Laen2024,Anonymous,imagine rumah hantu being a crime scene,4
Reviews ofAgak Laen2024,Anonymous,"lucu bangettt everyone has their own problem tp masih aja punya ""the group's prroblem"" 😭😭",5
Reviews ofAgak Laen2024,Anonymous,Overrated bro,3
Reviews ofAgak Laen2024,Anonymous,secara keseluruhan bgs bgt tp si yg mau nikah itu krg actingnya. acting ari kriting natural bgt 😭😭😭😭,5
Reviews ofAgak Laen2024,Anonymous,Hate the ads in the middle of the movie,2.5
Reviews ofAgak Laen2024,Anonymous,the deaf janitor was the main character after all,3.5
Reviews ofAgak Laen2024,Anonymous,this is me and my friends btw,5
Reviews ofAgak Laen2024,Anonymous,i need friends like them,3.5
Reviews ofAgak Laen2024,Anonymous,watched this again and i feel weird..,1.5
Reviews ofAgak Laen2024,Anonymous,"Solid story, solid acting, solid jokes. Really not a big fan of product placement but I couldn't think of a better one way to do it. Kudos to the creative team",4
Reviews ofAgak Laen2024,Anonymous,emang agak laen ini ide nya,4
Reviews ofAgak Laen2024,Anonymous,"Haru biru yet entertaining, ya emang agak laen 😅",3
Reviews ofAgak Laen2024,Anonymous,loved the storyline some indonesian culture too in there love the comedians,2.5
Reviews ofAgak Laen2024,Anonymous,Lucuu yang suka hororr komedi rekomen,4
Reviews ofAgak Laen2024,Anonymous,iklan mybca 🔛🔝,3.5
Reviews ofAgak Laen2024,Anonymous,kocak.,3.5
Reviews ofAgak Laen2024,Anonymous,inilah HIBURAN yang kita butuhkan itu,3.5
Reviews ofAgak Laen2024,Anonymous,Would've been super fun if it isn't for the ableism jokes.,2.5
Reviews ofAgak Laen2024,Anonymous,Jokesnya ga kaleng kaleng. Fresh seperti baru keluar dari oven.,5
Reviews ofAgak Laen2024,Anonymous,"Just like the title, it made me say 'Agak Laen' in the end of the movie 🤣 Funny and weird (in a good way), it was quite entertaining",4
Reviews ofAgak Laen2024,Anonymous,feelnya kurang dah apa karena aku nontonnya di Netflix + banyak masalah idup pas itu yak,3
Reviews ofAgak Laen2024,Anonymous,rewatch with my family and they love it!,5
Reviews ofAgak Laen2024,Anonymous,i dont think i suit the comedy. the loudest laugh i let out it when suddent bca promotion pop up on screen,3
Reviews ofAgak Laen2024,Anonymous,"wailah rek, beneran lucu nih film",4
Reviews ofAgak Laen2024,Anonymous,wkwkw nonton ini gara-gara butuh pergi dr rumah turns out bagus bgtt bener-bener menghibur,5
Reviews ofAgak Laen2024,Anonymous,meh,3
Reviews ofAgak Laen2024,Anonymous,Film yang untungnya aku nonton di bioskop karena bisa ngakak bareng orang lain sih hahaha. Kalau nonton sendiri di kamar keknya sih bakal krik krik xD,4
Reviews ofAgak Laen2024,Anonymous,"Chemistry circle yang isinya hanya 4 orang yangAgak Laen. Script yang well-written bahkan bisa dibilang script yang perfect, tapi memang masih banyak kekurangannya film ini..Seperti ada beberapa jokes yang kurang masuk ke gw, jokesnya menurut gw hanya dipaksakan dan terlalu mudah dibaca terutama di sepertiga akhir film yang terkesan hanya mengulur-ulur durasinya.Kekurangan yang paling mengganggu adalah saat product placementnya yang sama levelnya kayak sinetron berlebihan, maksa, dan sangat mengganggu. Terbukti di film ini Koh Ernest itu lebih…",3.5
